,dow,dom,month,year,in_demand,out_demand,prev_holy,pos_holy
538,2,21,12,2015,1320975293.0,1320835518.0,0,0
539,3,22,12,2015,833108803.0,834132788.0,0,0
540,4,23,12,2015,700000390.0,700230400.0,0,0
541,5,24,12,2015,404609727.0,410136127.0,0,1
542,6,25,12,2015,0.0,0.0,0,0
543,7,26,12,2015,0.0,0.0,0,0
544,1,27,12,2015,0.0,0.0,0,0
545,2,28,12,2015,1611930477.0,1604407197.0,1,0
546,3,29,12,2015,1372375552.0,1373740452.0,0,0
547,4,30,12,2015,731657443.0,732604253.0,0,0
548,5,31,12,2015,157381145.0,169034245.0,0,1
549,6,1,1,2016,0.0,0.0,0,0
550,7,2,1,2016,0.0,0.0,0,0
551,1,3,1,2016,0.0,0.0,0,0
552,2,4,1,2016,1299348067.0,1295177667.0,1,0
553,3,5,1,2016,829605588.0,830887348.0,0,0
554,4,6,1,2016,549067527.0,548742327.0,0,0
555,5,7,1,2016,438957631.0,439248411.0,0,0
556,6,8,1,2016,729063929.0,728096014.0,0,0
557,7,9,1,2016,0.0,0.0,0,0
558,1,10,1,2016,0.0,0.0,0,0
559,2,11,1,2016,725710379.0,726215579.0,0,0
560,3,12,1,2016,1233094442.0,1233824527.0,0,0
561,4,13,1,2016,604872645.0,603543525.0,0,0
562,5,14,1,2016,767490490.0,768241430.0,0,0
563,6,15,1,2016,519934154.0,530173319.0,0,0
564,7,16,1,2016,0.0,0.0,0,0
565,1,17,1,2016,0.0,0.0,0,0
566,2,18,1,2016,457857882.0,447268432.0,0,0
567,3,19,1,2016,679469332.0,680014437.0,0,0
568,4,20,1,2016,424750314.0,424593189.0,0,0
569,5,21,1,2016,573575286.0,576102486.0,0,0
570,6,22,1,2016,493453759.0,491189434.0,0,0
571,7,23,1,2016,0.0,0.0,0,0
572,1,24,1,2016,0.0,0.0,0,0
573,2,25,1,2016,506621997.0,506209297.0,0,0
574,3,26,1,2016,867252985.0,866827610.0,0,0
575,4,27,1,2016,433829849.0,434554724.0,0,0
576,5,28,1,2016,515935365.0,515322565.0,0,0
577,6,29,1,2016,536204095.0,546485695.0,0,0
578,7,30,1,2016,0.0,0.0,0,0
579,1,31,1,2016,0.0,0.0,0,0
580,2,1,2,2016,608002455.0,600641055.0,0,0
581,3,2,2,2016,824829507.0,826213507.0,0,0
582,4,3,2,2016,639656241.0,636762691.0,0,0
583,5,4,2,2016,431312705.0,431870055.0,0,0
584,6,5,2,2016,853307473.0,853196873.0,0,2
585,7,6,2,2016,0.0,0.0,0,0
586,1,7,2,2016,0.0,0.0,0,0
587,2,8,2,2016,0.0,0.0,0,0
588,3,9,2,2016,0.0,0.0,0,0
589,4,10,2,2016,894532929.0,893139479.0,2,0
590,5,11,2,2016,755366290.0,755629990.0,0,0
591,6,12,2,2016,547909644.0,561963694.0,0,0
592,7,13,2,2016,0.0,0.0,0,0
593,1,14,2,2016,0.0,0.0,0,0
594,2,15,2,2016,622788051.0,608447851.0,0,0
595,3,16,2,2016,811158152.0,812654802.0,0,0
596,4,17,2,2016,622175749.0,621968574.0,0,0
597,5,18,2,2016,481053272.0,482231747.0,0,0
598,6,19,2,2016,660946861.0,661599511.0,0,0
599,7,20,2,2016,0.0,0.0,0,0
600,1,21,2,2016,0.0,0.0,0,0
601,2,22,2,2016,723187855.0,720902255.0,0,0
602,3,23,2,2016,875232280.0,874805905.0,0,0
603,4,24,2,2016,552527623.0,554338523.0,0,0
604,5,25,2,2016,499892872.0,502303572.0,0,0
605,6,26,2,2016,501369832.0,497900437.0,0,0
606,7,27,2,2016,0.0,0.0,0,0
607,1,28,2,2016,0.0,0.0,0,0
608,2,29,2,2016,772928892.0,762136062.0,0,0
609,3,1,3,2016,759714177.0,761546427.0,0,0
610,4,2,3,2016,441143457.0,440451207.0,0,0
611,5,3,3,2016,421138592.0,421650692.0,0,0
612,6,4,3,2016,749812307.0,757950672.0,0,0
613,7,5,3,2016,0.0,0.0,0,0
614,1,6,3,2016,0.0,0.0,0,0
615,2,7,3,2016,646267118.0,646289018.0,0,0
616,3,8,3,2016,541136364.0,541502509.0,0,0
617,4,9,3,2016,686543403.0,692228143.0,0,0
618,5,10,3,2016,532528298.0,529340378.0,0,0
619,6,11,3,2016,870371135.0,870569805.0,0,0
620,7,12,3,2016,0.0,0.0,0,0
621,1,13,3,2016,0.0,0.0,0,0
622,2,14,3,2016,558687301.0,557557711.0,0,0
623,3,15,3,2016,809300410.0,808828700.0,0,0
624,4,16,3,2016,485281687.0,484770287.0,0,0
625,5,17,3,2016,353854162.0,352708912.0,0,0
626,6,18,3,2016,650088709.0,650857559.0,0,0
627,7,19,3,2016,0.0,0.0,0,0
628,1,20,3,2016,0.0,0.0,0,0
629,2,21,3,2016,685488256.0,684496456.0,0,0
630,3,22,3,2016,1054857405.0,1046310500.0,0,0
631,4,23,3,2016,610638276.0,614920351.0,0,2
632,5,24,3,2016,0.0,0.0,0,0
633,6,25,3,2016,0.0,0.0,0,0
634,7,26,3,2016,0.0,0.0,0,0
635,1,27,3,2016,0.0,0.0,0,0
636,2,28,3,2016,713638226.0,711129556.0,2,0
637,3,29,3,2016,1364109191.0,1362334391.0,0,0
638,4,30,3,2016,412927767.0,413620067.0,0,0
639,5,31,3,2016,619266324.0,621835214.0,0,0
640,6,1,4,2016,578373472.0,574048472.0,0,0
641,7,2,4,2016,0.0,0.0,0,0
642,1,3,4,2016,0.0,0.0,0,0
643,2,4,4,2016,900688229.0,900673339.0,0,0
644,3,5,4,2016,746897270.0,747535265.0,0,0
645,4,6,4,2016,648771150.0,650642005.0,0,0
646,5,7,4,2016,503591857.0,501633207.0,0,0
647,6,8,4,2016,591647179.0,592314229.0,0,0
648,7,9,4,2016,0.0,0.0,0,0
649,1,10,4,2016,0.0,0.0,0,0
650,2,11,4,2016,616792844.0,616804894.0,0,0
651,3,12,4,2016,808123115.0,810160451.0,0,0
652,4,13,4,2016,631295667.0,631270156.0,0,1
653,5,14,4,2016,0.0,0.0,0,0
654,6,15,4,2016,1015065444.0,1018565744.0,1,0
655,7,16,4,2016,0.0,0.0,0,0
656,1,17,4,2016,0.0,0.0,0,0
657,2,18,4,2016,904186195.0,898295820.0,0,0
658,3,19,4,2016,780376451.0,782051466.0,0,0
659,4,20,4,2016,1628596763.0,1625916698.0,0,1
660,5,21,4,2016,0.0,0.0,0,0
661,6,22,4,2016,609032141.0,614577531.0,1,0
662,7,23,4,2016,0.0,0.0,0,0
663,1,24,4,2016,0.0,0.0,0,0
664,2,25,4,2016,1256672448.0,1252470228.0,0,0
665,3,26,4,2016,991751562.0,991513317.0,0,0
666,4,27,4,2016,678110218.0,676774293.0,0,0
667,5,28,4,2016,453118159.0,460525559.0,0,0
668,6,29,4,2016,523901667.0,526820992.0,0,0
669,7,30,4,2016,0.0,0.0,0,0
670,1,1,5,2016,0.0,0.0,0,0
671,2,2,5,2016,867517160.0,867088985.0,0,0
672,3,3,5,2016,905049920.0,896277195.0,0,0
673,4,4,5,2016,566101267.0,569885442.0,0,0
674,5,5,5,2016,650699999.0,649006649.0,0,0
675,6,6,5,2016,543770226.0,552633516.0,0,0
676,7,7,5,2016,0.0,0.0,0,0
677,1,8,5,2016,0.0,0.0,0,0
678,2,9,5,2016,530041617.0,529792767.0,0,0
679,3,10,5,2016,824867450.0,821465350.0,0,0
680,4,11,5,2016,384944135.0,384896335.0,0,0
681,5,12,5,2016,535394729.0,535463529.0,0,0
682,6,13,5,2016,564142032.0,564975382.0,0,0
683,7,14,5,2016,0.0,0.0,0,0
684,1,15,5,2016,0.0,0.0,0,0
685,2,16,5,2016,682152732.0,673191967.0,0,0
686,3,17,5,2016,860291779.0,863174754.0,0,0
687,4,18,5,2016,616563443.0,615575451.0,0,0
688,5,19,5,2016,422877917.0,421003709.0,0,0
689,6,20,5,2016,649563129.0,651073529.0,0,0
690,7,21,5,2016,0.0,0.0,0,0
691,1,22,5,2016,0.0,0.0,0,0
692,2,23,5,2016,596931027.0,598325627.0,0,0
693,3,24,5,2016,840233816.0,846857666.0,0,1
694,4,25,5,2016,0.0,0.0,0,0
695,5,26,5,2016,708622635.0,707878058.0,1,0
696,6,27,5,2016,372203792.0,372041844.0,0,0
697,7,28,5,2016,0.0,0.0,0,0
698,1,29,5,2016,0.0,0.0,0,0
699,2,30,5,2016,555654457.0,547305457.0,0,0
700,3,31,5,2016,1252197931.0,1254804981.0,0,0
701,4,1,6,2016,595777726.0,597452601.0,0,0
702,5,2,6,2016,660669706.0,656484156.0,0,0
703,6,3,6,2016,813606297.0,815463572.0,0,0
704,7,4,6,2016,0.0,0.0,0,0
705,1,5,6,2016,0.0,0.0,0,0
706,2,6,6,2016,637709459.0,639277644.0,0,0
707,3,7,6,2016,668091020.0,666602090.0,0,0
708,4,8,6,2016,427939152.0,425712372.0,0,0
709,5,9,6,2016,443083083.0,443923383.0,0,0
710,6,10,6,2016,563459114.0,566343589.0,0,0
711,7,11,6,2016,0.0,0.0,0,0
712,1,12,6,2016,0.0,0.0,0,0
713,2,13,6,2016,624340573.0,623068598.0,0,0
714,3,14,6,2016,1487401502.0,1484829302.0,0,0
715,4,15,6,2016,667750383.0,668093883.0,0,0
716,5,16,6,2016,808154130.0,808855130.0,0,2
717,6,17,6,2016,0.0,0.0,0,0
718,7,18,6,2016,0.0,0.0,0,0
719,1,19,6,2016,0.0,0.0,0,0
720,2,20,6,2016,0.0,0.0,0,0
721,3,21,6,2016,684487379.0,684210929.0,2,0
722,4,22,6,2016,826682340.0,825697615.0,0,0
723,5,23,6,2016,529090434.0,536380509.0,0,0
724,6,24,6,2016,622211750.0,625376490.0,0,0
725,7,25,6,2016,0.0,0.0,0,0
726,1,26,6,2016,0.0,0.0,0,0
727,2,27,6,2016,486374959.0,485802819.0,0,0
728,3,28,6,2016,918603362.0,920656662.0,0,0
729,4,29,6,2016,875717704.0,874231604.0,0,0
730,5,30,6,2016,672410753.0,672541903.0,0,0
731,6,1,7,2016,870075098.0,872311998.0,0,0
732,7,2,7,2016,0.0,0.0,0,0
733,1,3,7,2016,0.0,0.0,0,0
734,2,4,7,2016,599185613.0,588132863.0,0,0
735,3,5,7,2016,980852969.0,981308619.0,0,0
736,4,6,7,2016,535415777.0,536568727.0,0,0
737,5,7,7,2016,675683162.0,685081462.0,0,1
738,6,8,7,2016,0.0,0.0,0,0
739,7,9,7,2016,0.0,0.0,0,0
740,1,10,7,2016,0.0,0.0,0,0
741,2,11,7,2016,907391211.0,907311061.0,1,0
742,3,12,7,2016,742431978.0,743018278.0,0,0
743,4,13,7,2016,528697551.0,526358051.0,0,0
744,5,14,7,2016,590924248.0,590460198.0,0,0
745,6,15,7,2016,561052468.0,573667518.0,0,0
746,7,16,7,2016,0.0,0.0,0,0
747,1,17,7,2016,0.0,0.0,0,0
748,2,18,7,2016,544070170.0,522062420.0,0,0
749,3,19,7,2016,533233307.0,535957007.0,0,0
750,4,20,7,2016,584526147.0,582353997.0,0,0
751,5,21,7,2016,561394981.0,561104531.0,0,0
752,6,22,7,2016,500592273.0,501656223.0,0,0
753,7,23,7,2016,0.0,0.0,0,0
754,1,24,7,2016,0.0,0.0,0,0
755,2,25,7,2016,635167304.0,633003054.0,0,0
756,3,26,7,2016,452188066.0,453154836.0,0,0
757,4,27,7,2016,515160273.0,515249943.0,0,0
758,5,28,7,2016,846257101.0,850020886.0,0,0
759,6,29,7,2016,542730400.0,538446650.0,0,0
760,7,30,7,2016,0.0,0.0,0,0
761,1,31,7,2016,0.0,0.0,0,0
762,2,1,8,2016,797877531.0,798388006.0,0,0
763,3,2,8,2016,1085948621.0,1088340321.0,0,0
764,4,3,8,2016,571947667.0,570711242.0,0,0
765,5,4,8,2016,800499523.0,802962398.0,0,0
766,6,5,8,2016,682102691.0,677132541.0,0,0
767,7,6,8,2016,0.0,0.0,0,0
768,1,7,8,2016,0.0,0.0,0,0
769,2,8,8,2016,764391755.0,767007255.0,0,0
770,3,9,8,2016,885008118.0,883564093.0,0,0
771,4,10,8,2016,816553453.0,818707678.0,0,0
772,5,11,8,2016,477999242.0,477324592.0,0,0
773,6,12,8,2016,545298470.0,548294345.0,0,1
774,7,13,8,2016,0.0,0.0,0,0
775,1,14,8,2016,0.0,0.0,0,0
776,2,15,8,2016,0.0,0.0,0,0
777,3,16,8,2016,813485063.0,809763738.0,1,0
778,4,17,8,2016,477004461.0,480054836.0,0,0
779,5,18,8,2016,631727603.0,631253053.0,0,0
780,6,19,8,2016,453389948.0,461690548.0,0,0
781,7,20,8,2016,0.0,0.0,0,0
782,1,21,8,2016,0.0,0.0,0,0
783,2,22,8,2016,559865900.0,558890675.0,0,0
784,3,23,8,2016,895385559.0,893769584.0,0,0
785,4,24,8,2016,653982376.0,657854251.0,0,0
786,5,25,8,2016,436470371.0,433726021.0,0,0
787,6,26,8,2016,358531388.0,357989613.0,0,0
788,7,27,8,2016,0.0,0.0,0,0
789,1,28,8,2016,0.0,0.0,0,0
790,2,29,8,2016,554680300.0,553557205.0,0,0
791,3,30,8,2016,749143410.0,750097830.0,0,0
792,4,31,8,2016,422327801.0,423011801.0,0,0
793,5,1,9,2016,473453997.0,464006897.0,0,0
794,6,2,9,2016,668812219.0,677533069.0,0,0
795,7,3,9,2016,0.0,0.0,0,0
796,1,4,9,2016,0.0,0.0,0,0
797,2,5,9,2016,668307916.0,668922991.0,0,0
798,3,6,9,2016,865636476.0,866353476.0,0,0
799,4,7,9,2016,541116046.0,540883121.0,0,0
800,5,8,9,2016,489275506.0,479906031.0,0,0
801,6,9,9,2016,665162337.0,675182562.0,0,0
802,7,10,9,2016,0.0,0.0,0,0
803,1,11,9,2016,0.0,0.0,0,0
804,2,12,9,2016,543315138.0,540714613.0,0,0
805,3,13,9,2016,870894475.0,872231250.0,0,0
806,4,14,9,2016,333181572.0,332090997.0,0,0
807,5,15,9,2016,655862658.0,657814808.0,0,0
808,6,16,9,2016,736810772.0,745398072.0,0,0
809,7,17,9,2016,0.0,0.0,0,0
810,1,18,9,2016,0.0,0.0,0,0
811,2,19,9,2016,778398195.0,772575500.0,0,0
812,3,20,9,2016,626693588.0,624917258.0,0,0
813,4,21,9,2016,506630736.0,504706111.0,0,0
814,5,22,9,2016,575138959.0,575413109.0,0,0
815,6,23,9,2016,490055669.0,500049019.0,0,0
816,7,24,9,2016,0.0,0.0,0,0
817,1,25,9,2016,0.0,0.0,0,0
818,2,26,9,2016,591461758.0,586285933.0,0,0
819,3,27,9,2016,735489082.0,729336307.0,0,0
820,4,28,9,2016,287651917.0,288867892.0,0,0
821,5,29,9,2016,596390502.0,595218327.0,0,0
822,6,30,9,2016,845203839.0,846340074.0,0,0
823,7,1,10,2016,0.0,0.0,0,0
824,1,2,10,2016,0.0,0.0,0,0
825,2,3,10,2016,665727375.0,664879120.0,0,0
826,3,4,10,2016,523944381.0,526126851.0,0,0
827,4,5,10,2016,253070961.0,250569236.0,0,0
828,5,6,10,2016,600545400.0,591771200.0,0,2
829,6,7,10,2016,0.0,0.0,0,0
830,7,8,10,2016,0.0,0.0,0,0
831,1,9,10,2016,0.0,0.0,0,0
832,2,10,10,2016,0.0,0.0,0,0
833,3,11,10,2016,970176592.0,970479192.0,2,0
834,4,12,10,2016,660505665.0,660965665.0,0,0
835,5,13,10,2016,526054816.0,528159007.0,0,0
836,6,14,10,2016,562384946.0,571068855.0,0,0
837,7,15,10,2016,0.0,0.0,0,0
838,1,16,10,2016,0.0,0.0,0,0
839,2,17,10,2016,776875683.0,776064673.0,0,0
840,3,18,10,2016,569813053.0,571721413.0,0,0
841,4,19,10,2016,539989294.0,536095969.0,0,0
842,5,20,10,2016,712394464.0,712593039.0,0,0
843,6,21,10,2016,683745376.0,690733956.0,0,0
844,7,22,10,2016,0.0,0.0,0,0
845,1,23,10,2016,0.0,0.0,0,0
846,2,24,10,2016,596266348.0,579473143.0,0,0
847,3,25,10,2016,1314956474.0,1319055779.0,0,0
848,4,26,10,2016,931045155.0,927453830.0,0,0
849,5,27,10,2016,575062992.0,578123387.0,0,1
850,6,28,10,2016,0.0,0.0,0,0
851,7,29,10,2016,0.0,0.0,0,0
852,1,30,10,2016,0.0,0.0,0,0
853,2,31,10,2016,1397721527.0,1396126427.0,1,0
854,3,1,11,2016,852803052.0,852500642.0,0,0
855,4,2,11,2016,602493096.0,611382856.0,0,0
856,5,3,11,2016,1052885752.0,1043607877.0,0,0
857,6,4,11,2016,1140371818.0,1145655518.0,0,0
858,7,5,11,2016,0.0,0.0,0,0
859,1,6,11,2016,0.0,0.0,0,0
860,2,7,11,2016,756979472.0,750407152.0,0,0
861,3,8,11,2016,672034104.0,673549194.0,0,0
862,4,9,11,2016,572535255.0,572273010.0,0,0
863,5,10,11,2016,1268105290.0,1268205925.0,0,0
864,6,11,11,2016,762865220.0,765080485.0,0,0
865,7,12,11,2016,0.0,0.0,0,0
866,1,13,11,2016,0.0,0.0,0,0
867,2,14,11,2016,670295838.0,666946513.0,0,0
868,3,15,11,2016,1224134699.0,1225703424.0,0,0
869,4,16,11,2016,462281769.0,463570019.0,0,0
870,5,17,11,2016,667730675.0,669991175.0,0,0
871,6,18,11,2016,469442313.0,466403288.0,0,0
872,7,19,11,2016,0.0,0.0,0,0
873,1,20,11,2016,0.0,0.0,0,0
874,2,21,11,2016,422030016.0,423747891.0,0,0
875,3,22,11,2016,818137746.0,817173146.0,0,0
876,4,23,11,2016,378895612.0,388727662.0,0,0
877,5,24,11,2016,396366835.0,395056385.0,0,0
878,6,25,11,2016,568206374.0,571753774.0,0,1
879,7,26,11,2016,0.0,0.0,0,0
880,1,27,11,2016,0.0,0.0,0,0
881,2,28,11,2016,0.0,0.0,0,0
882,3,29,11,2016,528495195.0,524045295.0,1,0
883,4,30,11,2016,613910388.0,613567688.0,0,0
884,5,1,12,2016,460509507.0,460617132.0,0,0
885,6,2,12,2016,466210205.0,464931030.0,0,0
886,7,3,12,2016,0.0,0.0,0,0
887,1,4,12,2016,0.0,0.0,0,0
888,2,5,12,2016,762139439.0,763307989.0,0,0
889,3,6,12,2016,1008883805.0,1001126280.0,0,0
890,4,7,12,2016,823009897.0,830024472.0,0,2
891,5,8,12,2016,0.0,0.0,0,0
892,6,9,12,2016,0.0,0.0,0,0
893,7,10,12,2016,0.0,0.0,0,0
894,1,11,12,2016,0.0,0.0,0,0
895,2,12,12,2016,723213198.0,723599748.0,2,0
896,3,13,12,2016,1104440174.0,1105996849.0,0,0
897,4,14,12,2016,676866372.0,676671647.0,0,0
898,5,15,12,2016,531163678.0,529993753.0,0,0
899,6,16,12,2016,689121614.0,691084189.0,0,0
900,7,17,12,2016,0.0,0.0,0,0
901,1,18,12,2016,0.0,0.0,0,0
902,2,19,12,2016,587232798.0,575124673.0,0,0
903,3,20,12,2016,977891467.0,978969167.0,0,0
904,4,21,12,2016,679071036.0,678782461.0,0,0
905,5,22,12,2016,728524783.0,731871508.0,0,0
906,6,23,12,2016,613222374.0,610070434.0,0,0
907,7,24,12,2016,0.0,0.0,0,0
908,1,25,12,2016,0.0,0.0,0,0
909,2,26,12,2016,950156851.0,950005191.0,0,0
910,3,27,12,2016,1037462961.0,1037232661.0,0,0
911,4,28,12,2016,999483401.0,1000021576.0,0,0
912,5,29,12,2016,1170053506.0,1171497806.0,0,0
913,6,30,12,2016,1237319947.0,1245500072.0,0,0
914,7,31,12,2016,0.0,0.0,0,0
915,1,1,1,2017,0.0,0.0,0,0
916,2,2,1,2017,714702170.0,713308195.0,0,0
917,3,3,1,2017,876200442.0,876063352.0,0,0
918,4,4,1,2017,1079350711.0,1080024676.0,0,0
919,5,5,1,2017,1252191281.0,1253498781.0,0,0
920,6,6,1,2017,1424110501.0,1424355396.0,0,0
921,7,7,1,2017,0.0,0.0,0,0
922,1,8,1,2017,0.0,0.0,0,0
923,2,9,1,2017,1632468270.0,1631344090.0,0,0
924,3,10,1,2017,779892627.0,780433137.0,0,0
925,4,11,1,2017,1232423564.0,1233189989.0,0,0
926,5,12,1,2017,539830524.0,537191599.0,0,0
927,6,13,1,2017,585203920.0,594932035.0,0,0
928,7,14,1,2017,0.0,0.0,0,0
929,1,15,1,2017,0.0,0.0,0,0
930,2,16,1,2017,556537222.0,548944182.0,0,0
931,3,17,1,2017,890329065.0,890839065.0,0,0
932,4,18,1,2017,686086425.0,687120725.0,0,0
933,5,19,1,2017,709033850.0,706737975.0,0,0
934,6,20,1,2017,774609476.0,772854626.0,0,0
935,7,21,1,2017,0.0,0.0,0,0
936,1,22,1,2017,0.0,0.0,0,0
937,2,23,1,2017,804721611.0,806859486.0,0,0
938,3,24,1,2017,923412607.0,922369782.0,0,0
939,4,25,1,2017,645034275.0,645213900.0,0,0
940,5,26,1,2017,696991561.0,696249686.0,0,0
941,6,27,1,2017,918605906.0,919339606.0,0,0
942,7,28,1,2017,0.0,0.0,0,0
943,1,29,1,2017,0.0,0.0,0,0
944,2,30,1,2017,566148706.0,565894931.0,0,0
945,3,31,1,2017,721890904.0,722512004.0,0,0
946,4,1,2,2017,753720622.0,757076447.0,0,0
947,5,2,2,2017,782438779.0,780404404.0,0,0
948,6,3,2,2017,647962478.0,656424878.0,0,0
949,7,4,2,2017,0.0,0.0,0,0
950,1,5,2,2017,0.0,0.0,0,0
951,2,6,2,2017,825831175.0,817405950.0,0,0
952,3,7,2,2017,744583611.0,744063736.0,0,0
953,4,8,2,2017,472236750.0,471080175.0,0,0
954,5,9,2,2017,564900968.0,563983268.0,0,0
955,6,10,2,2017,529680229.0,536063104.0,0,0
956,7,11,2,2017,0.0,0.0,0,0
957,1,12,2,2017,0.0,0.0,0,0
958,2,13,2,2017,785574652.0,781658277.0,0,0
959,3,14,2,2017,903010742.0,901682242.0,0,0
960,4,15,2,2017,613576284.0,613749084.0,0,0
961,5,16,2,2017,772608803.0,778799053.0,0,0
962,6,17,2,2017,756346897.0,760639822.0,0,0
963,7,18,2,2017,0.0,0.0,0,0
964,1,19,2,2017,0.0,0.0,0,0
965,2,20,2,2017,726182217.0,717272942.0,0,0
966,3,21,2,2017,571620615.0,573030415.0,0,0
967,4,22,2,2017,541929398.0,538718698.0,0,0
968,5,23,2,2017,564169569.0,564254419.0,0,0
969,6,24,2,2017,795490074.0,792557874.0,0,2
970,7,25,2,2017,0.0,0.0,0,0
971,1,26,2,2017,0.0,0.0,0,0
972,2,27,2,2017,0.0,0.0,0,0
973,3,28,2,2017,0.0,0.0,0,0
974,4,1,3,2017,873868226.0,875418151.0,2,0
975,5,2,3,2017,948016296.0,946971771.0,0,0
976,6,3,3,2017,875404107.0,879333307.0,0,0
977,7,4,3,2017,0.0,0.0,0,0
978,1,5,3,2017,0.0,0.0,0,0
979,2,6,3,2017,873522925.0,875394475.0,0,0
980,3,7,3,2017,1045293423.0,1041475998.0,0,0
981,4,8,3,2017,696997346.0,694582471.0,0,0
982,5,9,3,2017,1010042582.0,1009033382.0,0,0
983,6,10,3,2017,971663080.0,975978180.0,0,0
984,7,11,3,2017,0.0,0.0,0,0
985,1,12,3,2017,0.0,0.0,0,0
986,2,13,3,2017,885174747.0,884448197.0,0,0
987,3,14,3,2017,787856257.0,787326507.0,0,0
988,4,15,3,2017,539369206.0,539911831.0,0,0
989,5,16,3,2017,643073686.0,645623411.0,0,0
990,6,17,3,2017,506609322.0,503549947.0,0,0
991,7,18,3,2017,0.0,0.0,0,0
992,1,19,3,2017,0.0,0.0,0,0
993,2,20,3,2017,979247752.0,970275327.0,0,0
994,3,21,3,2017,652365802.0,654420227.0,0,0
995,4,22,3,2017,687839568.0,688170668.0,0,0
996,5,23,3,2017,815892497.0,820105797.0,0,1
997,6,24,3,2017,0.0,0.0,0,0
998,7,25,3,2017,0.0,0.0,0,0
999,1,26,3,2017,0.0,0.0,0,0
1000,2,27,3,2017,1115157833.0,1113480283.0,1,0
1001,3,28,3,2017,640961480.0,647508145.0,0,0
1002,4,29,3,2017,318252861.0,320187386.0,0,0
1003,5,30,3,2017,940862279.0,935935434.0,0,0
1004,6,31,3,2017,506307806.0,514589286.0,0,0
1005,7,1,4,2017,0.0,0.0,0,0
1006,1,2,4,2017,0.0,0.0,0,0
1007,2,3,4,2017,943124566.0,935819391.0,0,0
1008,3,4,4,2017,971338362.0,971397962.0,0,0
1009,4,5,4,2017,681871538.0,683437788.0,0,1
1010,5,6,4,2017,0.0,0.0,0,0
1011,6,7,4,2017,917195005.0,916989830.0,1,0
1012,7,8,4,2017,0.0,0.0,0,0
1013,1,9,4,2017,0.0,0.0,0,0
1014,2,10,4,2017,901795798.0,909531473.0,0,0
1015,3,11,4,2017,1603824150.0,1604484175.0,0,0
1016,4,12,4,2017,1085344408.0,1085014108.0,0,2
1017,5,13,4,2017,0.0,0.0,0,0
1018,6,14,4,2017,0.0,0.0,0,0
1019,7,15,4,2017,0.0,0.0,0,0
1020,1,16,4,2017,0.0,0.0,0,0
1021,2,17,4,2017,1167949393.0,1159654343.0,2,0
1022,3,18,4,2017,1175421956.0,1174443906.0,0,0
1023,4,19,4,2017,606887480.0,597000180.0,0,0
1024,5,20,4,2017,619717190.0,622454915.0,0,0
1025,6,21,4,2017,651498144.0,648893569.0,0,0
1026,7,22,4,2017,0.0,0.0,0,0
1027,1,23,4,2017,0.0,0.0,0,0
1028,2,24,4,2017,1067482218.0,1069455318.0,0,0
1029,3,25,4,2017,609820599.0,607659124.0,0,0
1030,4,26,4,2017,803614939.0,807004324.0,0,0
1031,5,27,4,2017,546752170.0,543372910.0,0,0
1032,6,28,4,2017,901472583.0,902077133.0,0,1
1033,7,29,4,2017,0.0,0.0,0,0
1034,1,30,4,2017,0.0,0.0,0,0
1035,2,1,5,2017,0.0,0.0,0,0
1036,3,2,5,2017,979561306.0,980981602.0,1,0
1037,4,3,5,2017,907263774.0,906193628.0,0,0
1038,5,4,5,2017,791256196.0,792070996.0,0,0
1039,6,5,5,2017,865850207.0,865478657.0,0,0
1040,7,6,5,2017,0.0,0.0,0,0
1041,1,7,5,2017,0.0,0.0,0,0
1042,2,8,5,2017,979966687.0,980728287.0,0,0
1043,3,9,5,2017,1353486100.0,1352497150.0,0,0
1044,4,10,5,2017,674299359.0,674224759.0,0,0
1045,5,11,5,2017,694646716.0,704311866.0,0,0
