,dow,dom,month,year,in_demand,out_demand,prev_holi,pos_holi
511,3,24,11,2015,3579412450.0,3555694309.0,0,0
512,4,25,11,2015,2757694605.0,2805947366.0,0,0
513,5,26,11,2015,4084067181.0,4263918999.0,0,1
514,6,27,11,2015,0.0,0.0,0,0
515,7,28,11,2015,0.0,0.0,0,0
516,1,29,11,2015,0.0,0.0,0,0
517,2,30,11,2015,5288539320.0,4701659945.0,1,0
518,3,1,12,2015,4208134964.0,4476846057.0,0,0
519,4,2,12,2015,4625580334.0,4775600658.0,0,0
520,5,3,12,2015,5956653294.0,5572132767.0,0,0
521,6,4,12,2015,5260146553.0,5466654272.0,0,2
522,7,5,12,2015,0.0,0.0,0,0
523,1,6,12,2015,0.0,0.0,0,0
524,2,7,12,2015,0.0,0.0,0,0
525,3,8,12,2015,0.0,0.0,0,0
526,4,9,12,2015,6737687010.0,6576968218.0,2,0
527,5,10,12,2015,5101412550.0,5252199315.0,0,0
528,6,11,12,2015,5285810954.0,5595966197.0,0,0
529,7,12,12,2015,0.0,0.0,0,0
530,1,13,12,2015,0.0,0.0,0,0
531,2,14,12,2015,5146113281.0,4954920858.0,0,0
532,3,15,12,2015,4929024826.0,4771575805.0,0,0
533,4,16,12,2015,3360401319.0,3332608636.0,0,0
534,5,17,12,2015,4779656460.0,4637928017.0,0,0
535,6,18,12,2015,5237314166.0,5776981744.0,0,0
536,7,19,12,2015,0.0,0.0,0,0
537,1,20,12,2015,0.0,0.0,0,0
538,2,21,12,2015,5576579674.0,5333816754.0,0,0
539,3,22,12,2015,5220259110.0,5092664302.0,0,0
540,4,23,12,2015,4373738993.0,4433706984.0,0,0
541,5,24,12,2015,3440294328.0,3963758444.0,0,1
542,6,25,12,2015,0.0,0.0,0,0
543,7,26,12,2015,0.0,0.0,0,0
544,1,27,12,2015,0.0,0.0,0,0
545,2,28,12,2015,5298842949.0,4631060879.0,1,0
546,3,29,12,2015,3713729214.0,3668707841.0,0,0
547,4,30,12,2015,4983343733.0,4919684353.0,0,0
548,5,31,12,2015,2813619004.0,3118392664.0,0,1
549,6,1,1,2016,0.0,0.0,0,0
550,7,2,1,2016,0.0,0.0,0,0
551,1,3,1,2016,0.0,0.0,0,0
552,2,4,1,2016,4611124153.0,4315818654.0,1,0
553,3,5,1,2016,4492138452.0,4516292995.0,0,0
554,4,6,1,2016,3762416321.0,3841386085.0,0,0
555,5,7,1,2016,3717243862.0,3534918162.0,0,0
556,6,8,1,2016,5383769891.0,5692527755.0,0,0
557,7,9,1,2016,0.0,0.0,0,0
558,1,10,1,2016,0.0,0.0,0,0
559,2,11,1,2016,6201838797.0,6064346721.0,0,0
560,3,12,1,2016,4453042554.0,4697714162.0,0,0
561,4,13,1,2016,3636001773.0,3679853949.0,0,0
562,5,14,1,2016,4127719137.0,4005815066.0,0,0
563,6,15,1,2016,3213276988.0,3435369999.0,0,0
564,7,16,1,2016,0.0,0.0,0,0
565,1,17,1,2016,0.0,0.0,0,0
566,2,18,1,2016,4576419054.0,4306922904.0,0,0
567,3,19,1,2016,3711241759.0,3536392800.0,0,0
568,4,20,1,2016,3748744254.0,4002450473.0,0,0
569,5,21,1,2016,3935478533.0,3804480154.0,0,0
570,6,22,1,2016,3211493724.0,3536551434.0,0,0
571,7,23,1,2016,0.0,0.0,0,0
572,1,24,1,2016,0.0,0.0,0,0
573,2,25,1,2016,3548910831.0,3255510298.0,0,0
574,3,26,1,2016,3478017195.0,3522398559.0,0,0
575,4,27,1,2016,2897920056.0,3133295423.0,0,0
576,5,28,1,2016,2728688506.0,2852462712.0,0,0
577,6,29,1,2016,3561569284.0,3672577733.0,0,0
578,7,30,1,2016,0.0,0.0,0,0
579,1,31,1,2016,0.0,0.0,0,0
580,2,1,2,2016,5389459356.0,4830614278.0,0,0
581,3,2,2,2016,4744234645.0,4892861990.0,0,0
582,4,3,2,2016,4690004093.0,4654250508.0,0,0
583,5,4,2,2016,4893902186.0,4645118458.0,0,0
584,6,5,2,2016,4163196619.0,4612198096.0,0,2
585,7,6,2,2016,0.0,0.0,0,0
586,1,7,2,2016,0.0,0.0,0,0
587,2,8,2,2016,0.0,0.0,0,0
588,3,9,2,2016,0.0,0.0,0,0
589,4,10,2,2016,6474615215.0,6125730928.0,2,0
590,5,11,2,2016,5153557477.0,5173966679.0,0,0
591,6,12,2,2016,5507748086.0,6043810272.0,0,0
592,7,13,2,2016,0.0,0.0,0,0
593,1,14,2,2016,0.0,0.0,0,0
594,2,15,2,2016,5234481666.0,4987485508.0,0,0
595,3,16,2,2016,4738429361.0,4808869428.0,0,0
596,4,17,2,2016,3766440946.0,3898671553.0,0,0
597,5,18,2,2016,3903092697.0,3856242969.0,0,0
598,6,19,2,2016,4270497673.0,4182048135.0,0,0
599,7,20,2,2016,0.0,0.0,0,0
600,1,21,2,2016,0.0,0.0,0,0
601,2,22,2,2016,4537083692.0,4583705286.0,0,0
602,3,23,2,2016,2863033683.0,3104726040.0,0,0
603,4,24,2,2016,3141050710.0,2943674532.0,0,0
604,5,25,2,2016,3733545684.0,3602423909.0,0,0
605,6,26,2,2016,4266618483.0,4323470225.0,0,0
606,7,27,2,2016,0.0,0.0,0,0
607,1,28,2,2016,0.0,0.0,0,0
608,2,29,2,2016,5180791399.0,4806602109.0,0,0
609,3,1,3,2016,3215954183.0,3235745572.0,0,0
610,4,2,3,2016,5185147453.0,5164885397.0,0,0
611,5,3,3,2016,4512066009.0,4367723827.0,0,0
612,6,4,3,2016,4217082562.0,4579020462.0,0,0
613,7,5,3,2016,0.0,0.0,0,0
614,1,6,3,2016,0.0,0.0,0,0
615,2,7,3,2016,4686530041.0,4629008112.0,0,0
616,3,8,3,2016,4129732381.0,4166127342.0,0,0
617,4,9,3,2016,3812358473.0,3644021547.0,0,0
618,5,10,3,2016,4444623142.0,4406071630.0,0,0
619,6,11,3,2016,6127344691.0,6319453417.0,0,0
620,7,12,3,2016,0.0,0.0,0,0
621,1,13,3,2016,0.0,0.0,0,0
622,2,14,3,2016,4516566001.0,4388378139.0,0,0
623,3,15,3,2016,3966056800.0,4240092261.0,0,0
624,4,16,3,2016,3756444398.0,3875051029.0,0,0
625,5,17,3,2016,3288661520.0,3251781212.0,0,0
626,6,18,3,2016,4680678506.0,4551801776.0,0,0
627,7,19,3,2016,0.0,0.0,0,0
628,1,20,3,2016,0.0,0.0,0,0
629,2,21,3,2016,5169010095.0,4917167432.0,0,0
630,3,22,3,2016,4381768628.0,4233616398.0,0,0
631,4,23,3,2016,4301459673.0,4847663778.0,0,2
632,5,24,3,2016,0.0,0.0,0,0
633,6,25,3,2016,0.0,0.0,0,0
634,7,26,3,2016,0.0,0.0,0,0
635,1,27,3,2016,0.0,0.0,0,0
636,2,28,3,2016,4041309514.0,3625070189.0,2,0
637,3,29,3,2016,3608098619.0,3591157342.0,0,0
638,4,30,3,2016,3403085466.0,3417139243.0,0,0
639,5,31,3,2016,2974399869.0,3232201876.0,0,0
640,6,1,4,2016,6404644346.0,6193970501.0,0,0
641,7,2,4,2016,0.0,0.0,0,0
642,1,3,4,2016,0.0,0.0,0,0
643,2,4,4,2016,5235339557.0,5050162385.0,0,0
644,3,5,4,2016,3489048766.0,3780130860.0,0,0
645,4,6,4,2016,4317149109.0,4277794841.0,0,0
646,5,7,4,2016,4801687092.0,4788466920.0,0,0
647,6,8,4,2016,4987138157.0,5004731826.0,0,0
648,7,9,4,2016,0.0,0.0,0,0
649,1,10,4,2016,0.0,0.0,0,0
650,2,11,4,2016,6166294105.0,6379318676.0,0,0
651,3,12,4,2016,4449225062.0,4440062480.0,0,0
652,4,13,4,2016,4076677047.0,4069647275.0,0,0
653,5,14,4,2016,580717125.0,657107550.0,0,0
654,6,15,4,2016,5854110483.0,5620512012.0,0,0
655,7,16,4,2016,0.0,0.0,0,0
656,1,17,4,2016,0.0,0.0,0,0
657,2,18,4,2016,4906843582.0,4858350181.0,0,0
658,3,19,4,2016,3716497934.0,3843059682.0,0,0
659,4,20,4,2016,4242286462.0,4568921223.0,0,0
660,5,21,4,2016,1352029437.0,1028476202.0,0,0
661,6,22,4,2016,2601573700.0,2665360172.0,0,0
662,7,23,4,2016,0.0,0.0,0,0
663,1,24,4,2016,0.0,0.0,0,0
664,2,25,4,2016,4749184812.0,4658198248.0,0,0
665,3,26,4,2016,4177059500.0,4300714277.0,0,0
666,4,27,4,2016,3805118701.0,3819037431.0,0,0
667,5,28,4,2016,3064841249.0,2904944627.0,0,0
668,6,29,4,2016,3337156392.0,3355650213.0,0,0
669,7,30,4,2016,0.0,0.0,0,0
670,1,1,5,2016,0.0,0.0,0,0
671,2,2,5,2016,5050102506.0,4740476199.0,0,0
672,3,3,5,2016,4104542130.0,4077068887.0,0,0
673,4,4,5,2016,4178064049.0,4091148178.0,0,0
674,5,5,5,2016,4284712318.0,4339714894.0,0,0
675,6,6,5,2016,4520244005.0,5188113155.0,0,0
676,7,7,5,2016,0.0,0.0,0,0
677,1,8,5,2016,0.0,0.0,0,0
678,2,9,5,2016,5620070564.0,5191565209.0,0,0
679,3,10,5,2016,4513350977.0,4566234367.0,0,0
680,4,11,5,2016,3227675110.0,3220801560.0,0,0
681,5,12,5,2016,3344896970.0,3315577910.0,0,0
682,6,13,5,2016,4041760300.0,4032518388.0,0,0
683,7,14,5,2016,0.0,0.0,0,0
684,1,15,5,2016,0.0,0.0,0,0
685,2,16,5,2016,3316067186.0,3457983483.0,0,0
686,3,17,5,2016,3191750367.0,3222654334.0,0,0
687,4,18,5,2016,3154971660.0,3122304995.0,0,0
688,5,19,5,2016,3357647232.0,3303578983.0,0,0
689,6,20,5,2016,3151514609.0,3286172174.0,0,0
690,7,21,5,2016,0.0,0.0,0,0
691,1,22,5,2016,0.0,0.0,0,0
692,2,23,5,2016,3916475953.0,3792249642.0,0,0
693,3,24,5,2016,2796951935.0,2876213436.0,0,1
694,4,25,5,2016,0.0,0.0,0,0
695,5,26,5,2016,3115913669.0,3132622751.0,1,0
696,6,27,5,2016,3517632415.0,3638382024.0,0,0
697,7,28,5,2016,0.0,0.0,0,0
698,1,29,5,2016,0.0,0.0,0,0
699,2,30,5,2016,4418248197.0,3972101093.0,0,0
700,3,31,5,2016,3835373412.0,3959352950.0,0,0
701,4,1,6,2016,2496481777.0,2347926353.0,0,0
702,5,2,6,2016,3593551901.0,3402907171.0,0,0
703,6,3,6,2016,5141973496.0,5421586131.0,0,0
704,7,4,6,2016,0.0,0.0,0,0
705,1,5,6,2016,0.0,0.0,0,0
706,2,6,6,2016,4491294956.0,4617648261.0,0,0
707,3,7,6,2016,3721441950.0,3649365656.0,0,0
708,4,8,6,2016,3602552054.0,3727678181.0,0,0
709,5,9,6,2016,3472340511.0,3234418887.0,0,0
710,6,10,6,2016,3783758123.0,4136408496.0,0,0
711,7,11,6,2016,0.0,0.0,0,0
712,1,12,6,2016,0.0,0.0,0,0
713,2,13,6,2016,4916203716.0,4797840942.0,0,0
714,3,14,6,2016,3429742185.0,3495825089.0,0,0
715,4,15,6,2016,4540774885.0,4123303992.0,0,0
716,5,16,6,2016,4761015124.0,5352013667.0,0,2
717,6,17,6,2016,0.0,0.0,0,0
718,7,18,6,2016,0.0,0.0,0,0
719,1,19,6,2016,0.0,0.0,0,0
720,2,20,6,2016,0.0,0.0,0,0
721,3,21,6,2016,7347703697.0,7202060856.0,2,0
722,4,22,6,2016,4955209673.0,4941835802.0,0,0
723,5,23,6,2016,4448371002.0,4164144666.0,0,0
724,6,24,6,2016,5135768847.0,5395857726.0,0,0
725,7,25,6,2016,0.0,0.0,0,0
726,1,26,6,2016,0.0,0.0,0,0
727,2,27,6,2016,3434181749.0,3452835481.0,0,0
728,3,28,6,2016,3312237140.0,3388574836.0,0,0
729,4,29,6,2016,2986854094.0,2989684451.0,0,0
730,5,30,6,2016,2740910409.0,2633998088.0,0,0
731,6,1,7,2016,2813184058.0,2856390498.0,0,0
732,7,2,7,2016,0.0,0.0,0,0
733,1,3,7,2016,0.0,0.0,0,0
734,2,4,7,2016,4658297495.0,4235789649.0,0,0
735,3,5,7,2016,4166065255.0,4180052265.0,0,0
736,4,6,7,2016,4902019267.0,4866356871.0,0,0
737,5,7,7,2016,6142352616.0,6365199368.0,0,1
738,6,8,7,2016,0.0,0.0,0,0
739,7,9,7,2016,0.0,0.0,0,0
740,1,10,7,2016,0.0,0.0,0,0
741,2,11,7,2016,6427461648.0,6680291199.0,1,0
742,3,12,7,2016,5492494485.0,5366596096.0,0,0
743,4,13,7,2016,5022599688.0,5138067151.0,0,0
744,5,14,7,2016,5134470208.0,5086518546.0,0,0
745,6,15,7,2016,6086141257.0,6205904605.0,0,0
746,7,16,7,2016,0.0,0.0,0,0
747,1,17,7,2016,0.0,0.0,0,0
748,2,18,7,2016,6169714449.0,6091411299.0,0,0
749,3,19,7,2016,3060141591.0,3205835678.0,0,0
750,4,20,7,2016,4756963357.0,4739308895.0,0,0
751,5,21,7,2016,2797816139.0,2928987277.0,0,0
752,6,22,7,2016,3859547127.0,3767128474.0,0,0
753,7,23,7,2016,0.0,0.0,0,0
754,1,24,7,2016,0.0,0.0,0,0
755,2,25,7,2016,4148761411.0,4037634480.0,0,0
756,3,26,7,2016,3380954333.0,3365755975.0,0,0
757,4,27,7,2016,4001124853.0,4047336968.0,0,0
758,5,28,7,2016,2695405595.0,2571979509.0,0,0
759,6,29,7,2016,3316667710.0,3437468218.0,0,0
760,7,30,7,2016,0.0,0.0,0,0
761,1,31,7,2016,0.0,0.0,0,0
762,2,1,8,2016,3528870785.0,3450413115.0,0,0
763,3,2,8,2016,2986203731.0,2948142704.0,0,0
764,4,3,8,2016,2971322882.0,2670788049.0,0,0
765,5,4,8,2016,3577631154.0,3629520350.0,0,0
766,6,5,8,2016,5841583471.0,5802170130.0,0,0
767,7,6,8,2016,0.0,0.0,0,0
768,1,7,8,2016,0.0,0.0,0,0
769,2,8,8,2016,5432574903.0,5529771770.0,0,0
770,3,9,8,2016,3834097099.0,4061798179.0,0,0
771,4,10,8,2016,4740146862.0,4580676951.0,0,0
772,5,11,8,2016,3269370340.0,3412482204.0,0,0
773,6,12,8,2016,5618091254.0,5545964544.0,0,1
774,7,13,8,2016,0.0,0.0,0,0
775,1,14,8,2016,0.0,0.0,0,0
776,2,15,8,2016,0.0,0.0,0,0
777,3,16,8,2016,4174515166.0,4121309901.0,1,0
778,4,17,8,2016,3322462750.0,3507938089.0,0,0
779,5,18,8,2016,3686912647.0,3472721739.0,0,0
780,6,19,8,2016,3579632337.0,3805589465.0,0,0
781,7,20,8,2016,0.0,0.0,0,0
782,1,21,8,2016,0.0,0.0,0,0
783,2,22,8,2016,4359072737.0,4384730720.0,0,0
784,3,23,8,2016,3054505249.0,3049795726.0,0,0
785,4,24,8,2016,3073246720.0,3142039569.0,0,0
786,5,25,8,2016,3794021645.0,3851603760.0,0,0
787,6,26,8,2016,3481126250.0,3450469103.0,0,0
788,7,27,8,2016,0.0,0.0,0,0
789,1,28,8,2016,0.0,0.0,0,0
790,2,29,8,2016,4648148893.0,4559506438.0,0,0
791,3,30,8,2016,2756203742.0,2758994813.0,0,0
792,4,31,8,2016,3818723995.0,3372834793.0,0,0
793,5,1,9,2016,2673497758.0,2632208051.0,0,0
794,6,2,9,2016,5310041776.0,5543712749.0,0,0
795,7,3,9,2016,0.0,0.0,0,0
796,1,4,9,2016,0.0,0.0,0,0
797,2,5,9,2016,4681157980.0,4596826578.0,0,0
798,3,6,9,2016,3774642636.0,3880208126.0,0,0
799,4,7,9,2016,4899756767.0,4866745664.0,0,0
800,5,8,9,2016,3993539434.0,3941618131.0,0,0
801,6,9,9,2016,5868953466.0,6120321134.0,0,0
802,7,10,9,2016,0.0,0.0,0,0
803,1,11,9,2016,0.0,0.0,0,0
804,2,12,9,2016,4518615230.0,4477570536.0,0,0
805,3,13,9,2016,4089844274.0,4094485838.0,0,0
806,4,14,9,2016,2296276772.0,2350829905.0,0,1
807,5,15,9,2016,0.0,0.0,0,0
808,6,16,9,2016,4223236365.0,4085929604.0,1,0
809,7,17,9,2016,0.0,0.0,0,0
810,1,18,9,2016,0.0,0.0,0,0
811,2,19,9,2016,4828798108.0,4834792937.0,0,0
812,3,20,9,2016,4269260798.0,4407220545.0,0,0
813,4,21,9,2016,3423589710.0,3416901013.0,0,0
814,5,22,9,2016,4190509760.0,3838022294.0,0,0
815,6,23,9,2016,3451001774.0,3940838365.0,0,0
816,7,24,9,2016,0.0,0.0,0,0
817,1,25,9,2016,0.0,0.0,0,0
818,2,26,9,2016,4417735217.0,4073528720.0,0,0
819,3,27,9,2016,3706855075.0,3786300941.0,0,0
820,4,28,9,2016,2769393674.0,2489610804.0,0,0
821,5,29,9,2016,2751532883.0,2803043313.0,0,0
822,6,30,9,2016,4000806139.0,4205481445.0,0,0
823,7,1,10,2016,0.0,0.0,0,0
824,1,2,10,2016,0.0,0.0,0,0
825,2,3,10,2016,4165166806.0,3700279298.0,0,0
826,3,4,10,2016,4010136167.0,4200641462.0,0,0
827,4,5,10,2016,2783558973.0,2966167487.0,0,0
828,5,6,10,2016,2909211023.0,2520164798.0,0,0
829,6,7,10,2016,5294943746.0,5505347500.0,0,1
830,7,8,10,2016,0.0,0.0,0,0
831,1,9,10,2016,0.0,0.0,0,0
832,2,10,10,2016,0.0,0.0,0,0
833,3,11,10,2016,4431452575.0,4717082647.0,1,0
834,4,12,10,2016,5712675141.0,5805566957.0,0,0
835,5,13,10,2016,3480479569.0,3331534071.0,0,0
836,6,14,10,2016,6893959512.0,6978302167.0,0,0
837,7,15,10,2016,0.0,0.0,0,0
838,1,16,10,2016,0.0,0.0,0,0
839,2,17,10,2016,4696664610.0,4702192786.0,0,0
840,3,18,10,2016,2837955308.0,2827765344.0,0,0
841,4,19,10,2016,2919470936.0,3047073520.0,0,0
842,5,20,10,2016,4150874353.0,4126300930.0,0,0
843,6,21,10,2016,3869441057.0,3900907896.0,0,0
844,7,22,10,2016,0.0,0.0,0,0
845,1,23,10,2016,0.0,0.0,0,0
846,2,24,10,2016,3898125505.0,3943311210.0,0,0
847,3,25,10,2016,3246761642.0,3175895094.0,0,0
848,4,26,10,2016,2787488198.0,2724910606.0,0,0
849,5,27,10,2016,3791636596.0,3938920006.0,0,0
850,6,28,10,2016,1245125727.0,1248973802.0,0,0
851,7,29,10,2016,0.0,0.0,0,0
852,1,30,10,2016,0.0,0.0,0,0
853,2,31,10,2016,4788426379.0,4337468244.0,0,0
854,3,1,11,2016,3484205031.0,3497723194.0,0,0
855,4,2,11,2016,4959962104.0,4821422510.0,0,0
856,5,3,11,2016,3843471335.0,4019728891.0,0,0
857,6,4,11,2016,5609284850.0,5649870866.0,0,0
858,7,5,11,2016,0.0,0.0,0,0
859,1,6,11,2016,0.0,0.0,0,0
860,2,7,11,2016,4647180355.0,4816128353.0,0,0
861,3,8,11,2016,4528080403.0,4329096967.0,0,0
862,4,9,11,2016,4637281336.0,4763846636.0,0,0
863,5,10,11,2016,5151287433.0,4916788833.0,0,0
864,6,11,11,2016,5065126985.0,5429034197.0,0,0
865,7,12,11,2016,0.0,0.0,0,0
866,1,13,11,2016,0.0,0.0,0,0
867,2,14,11,2016,4421744951.0,4361299601.0,0,0
868,3,15,11,2016,4316352212.0,4250789766.0,0,0
869,4,16,11,2016,3803722705.0,3980646309.0,0,0
870,5,17,11,2016,2764497281.0,2742188935.0,0,0
871,6,18,11,2016,4390455972.0,4443187628.0,0,0
872,7,19,11,2016,0.0,0.0,0,0
873,1,20,11,2016,0.0,0.0,0,0
874,2,21,11,2016,4607433009.0,4449712215.0,0,0
875,3,22,11,2016,3324156206.0,3382432264.0,0,0
876,4,23,11,2016,3526979199.0,3528831269.0,0,0
877,5,24,11,2016,2856289479.0,2870020627.0,0,0
878,6,25,11,2016,4031651605.0,3919695729.0,0,1
879,7,26,11,2016,0.0,0.0,0,0
880,1,27,11,2016,0.0,0.0,0,0
881,2,28,11,2016,0.0,0.0,0,0
882,3,29,11,2016,4136544154.0,3944166427.0,1,0
883,4,30,11,2016,4945031356.0,4893581330.0,0,0
884,5,1,12,2016,4774418885.0,4617632064.0,0,0
885,6,2,12,2016,5986327729.0,6434825485.0,0,0
886,7,3,12,2016,0.0,0.0,0,0
887,1,4,12,2016,0.0,0.0,0,0
888,2,5,12,2016,5507811529.0,5183783485.0,0,0
889,3,6,12,2016,5353953238.0,5285050852.0,0,0
890,4,7,12,2016,5675739364.0,5896922183.0,0,2
891,5,8,12,2016,0.0,0.0,0,0
892,6,9,12,2016,0.0,0.0,0,0
893,7,10,12,2016,0.0,0.0,0,0
894,1,11,12,2016,0.0,0.0,0,0
895,2,12,12,2016,7984115712.0,8125385149.0,2,0
896,3,13,12,2016,5661776562.0,5629399224.0,0,0
897,4,14,12,2016,5397018559.0,5554467118.0,0,0
898,5,15,12,2016,5148200052.0,4992939651.0,0,0
899,6,16,12,2016,4919711063.0,5218323146.0,0,0
900,7,17,12,2016,0.0,0.0,0,0
901,1,18,12,2016,0.0,0.0,0,0
902,2,19,12,2016,5118802318.0,5094120264.0,0,0
903,3,20,12,2016,6162036226.0,6097916534.0,0,0
904,4,21,12,2016,5161949908.0,5057396553.0,0,0
905,5,22,12,2016,6205219330.0,6406928420.0,0,0
906,6,23,12,2016,7531755902.0,7497792440.0,0,0
907,7,24,12,2016,0.0,0.0,0,0
908,1,25,12,2016,0.0,0.0,0,0
909,2,26,12,2016,4463134525.0,4515461372.0,0,0
910,3,27,12,2016,4831489598.0,4815538977.0,0,0
911,4,28,12,2016,4349991618.0,4393921503.0,0,0
912,5,29,12,2016,5635566857.0,5535220052.0,0,0
913,6,30,12,2016,5731572323.0,5688452961.0,0,0
914,7,31,12,2016,0.0,0.0,0,0
915,1,1,1,2017,0.0,0.0,0,0
916,2,2,1,2017,5560446130.0,5382587024.0,0,0
917,3,3,1,2017,4306633079.0,4448073958.0,0,0
918,4,4,1,2017,4130418231.0,4022185887.0,0,0
919,5,5,1,2017,4832541691.0,4819126138.0,0,0
920,6,6,1,2017,5226496604.0,5274255596.0,0,0
921,7,7,1,2017,0.0,0.0,0,0
922,1,8,1,2017,0.0,0.0,0,0
923,2,9,1,2017,5456755710.0,5380149152.0,0,0
924,3,10,1,2017,5673771452.0,5795661409.0,0,0
925,4,11,1,2017,5407084387.0,5468946567.0,0,0
926,5,12,1,2017,4543613959.0,4231171210.0,0,0
927,6,13,1,2017,7108938395.0,7421934769.0,0,0
928,7,14,1,2017,0.0,0.0,0,0
929,1,15,1,2017,0.0,0.0,0,0
930,2,16,1,2017,5419115223.0,5234384373.0,0,0
931,3,17,1,2017,4710229494.0,4589244203.0,0,0
932,4,18,1,2017,5343433835.0,5497839080.0,0,0
933,5,19,1,2017,3772677748.0,3717772610.0,0,0
934,6,20,1,2017,4342041815.0,4357534079.0,0,0
935,7,21,1,2017,0.0,0.0,0,0
936,1,22,1,2017,0.0,0.0,0,0
937,2,23,1,2017,4388103046.0,4148081860.0,0,0
938,3,24,1,2017,4686349303.0,4893802029.0,0,0
939,4,25,1,2017,4206266738.0,4259636750.0,0,0
940,5,26,1,2017,4539970293.0,4309949595.0,0,0
941,6,27,1,2017,4624663065.0,4939190541.0,0,0
942,7,28,1,2017,0.0,0.0,0,0
943,1,29,1,2017,0.0,0.0,0,0
944,2,30,1,2017,4897135445.0,4621028413.0,0,0
945,3,31,1,2017,4778139636.0,4751534838.0,0,0
946,4,1,2,2017,4380442580.0,4415097266.0,0,0
947,5,2,2,2017,3747966543.0,3780002317.0,0,0
948,6,3,2,2017,5167953286.0,5263591759.0,0,0
949,7,4,2,2017,0.0,0.0,0,0
950,1,5,2,2017,0.0,0.0,0,0
951,2,6,2,2017,4836183263.0,4937489432.0,0,0
952,3,7,2,2017,4829261127.0,4883120358.0,0,0
953,4,8,2,2017,4493645924.0,4553245853.0,0,0
954,5,9,2,2017,3301586115.0,3178030612.0,0,0
955,6,10,2,2017,3474987327.0,3490201660.0,0,0
956,7,11,2,2017,0.0,0.0,0,0
957,1,12,2,2017,0.0,0.0,0,0
958,2,13,2,2017,5495858123.0,5496894728.0,0,0
959,3,14,2,2017,4833538326.0,4777372877.0,0,0
960,4,15,2,2017,4183907064.0,4171329041.0,0,0
961,5,16,2,2017,4743410604.0,4781669616.0,0,0
962,6,17,2,2017,3594418535.0,3789565718.0,0,1
963,7,18,2,2017,0.0,0.0,0,0
964,1,19,2,2017,0.0,0.0,0,0
965,2,20,2,2017,0.0,0.0,0,0
966,3,21,2,2017,6115360560.0,6142052526.0,1,0
967,4,22,2,2017,4814533366.0,4626928073.0,0,0
968,5,23,2,2017,5964829444.0,6127050596.0,0,0
969,6,24,2,2017,6512163930.0,6583870171.0,0,2
970,7,25,2,2017,0.0,0.0,0,0
971,1,26,2,2017,0.0,0.0,0,0
972,2,27,2,2017,0.0,0.0,0,0
973,3,28,2,2017,0.0,0.0,0,0
974,4,1,3,2017,7255730902.0,6958135300.0,2,0
975,5,2,3,2017,6372823789.0,5828933003.0,0,0
976,6,3,3,2017,5280898260.0,5878897485.0,0,0
977,7,4,3,2017,0.0,0.0,0,0
978,1,5,3,2017,0.0,0.0,0,0
979,2,6,3,2017,7071240161.0,6811649395.0,0,0
980,3,7,3,2017,5353157896.0,5179100413.0,0,0
981,4,8,3,2017,4419475256.0,4124831093.0,0,0
982,5,9,3,2017,5106552508.0,4801993130.0,0,0
983,6,10,3,2017,7141874399.0,8190732801.0,0,0
984,7,11,3,2017,0.0,0.0,0,0
985,1,12,3,2017,0.0,0.0,0,0
986,2,13,3,2017,6487841322.0,6467788825.0,0,0
987,3,14,3,2017,4468443945.0,4519926606.0,0,0
988,4,15,3,2017,3994204210.0,3984146587.0,0,0
989,5,16,3,2017,3827268420.0,3955311480.0,0,0
990,6,17,3,2017,4442769870.0,4407405015.0,0,0
991,7,18,3,2017,0.0,0.0,0,0
992,1,19,3,2017,0.0,0.0,0,0
993,2,20,3,2017,5793774620.0,5661158792.0,0,0
994,3,21,3,2017,5013218183.0,5009700648.0,0,0
995,4,22,3,2017,4004455991.0,3970417415.0,0,0
996,5,23,3,2017,4835195234.0,5014285376.0,0,1
997,6,24,3,2017,0.0,0.0,0,0
998,7,25,3,2017,0.0,0.0,0,0
999,1,26,3,2017,0.0,0.0,0,0
1000,2,27,3,2017,5280490784.0,4955839397.0,1,0
1001,3,28,3,2017,4553475274.0,4826437561.0,0,0
1002,4,29,3,2017,3737938364.0,3665894459.0,0,0
1003,5,30,3,2017,3927564745.0,3730724082.0,0,0
1004,6,31,3,2017,4677688979.0,4228810320.0,0,0
1005,7,1,4,2017,0.0,0.0,0,0
1006,1,2,4,2017,0.0,0.0,0,0
1007,2,3,4,2017,6414723830.0,6372479951.0,0,0
1008,3,4,4,2017,5622358348.0,5895018059.0,0,0
1009,4,5,4,2017,5785691102.0,5940406106.0,0,0
1010,5,6,4,2017,88279765.0,26970665.0,0,0
1011,6,7,4,2017,9367298081.0,9503834085.0,0,0
1012,7,8,4,2017,0.0,0.0,0,0
1013,1,9,4,2017,0.0,0.0,0,0
1014,2,10,4,2017,10273114226.0,10022010037.0,0,0
1015,3,11,4,2017,7657561401.0,7609312168.0,0,0
1016,4,12,4,2017,6467096836.0,6899962886.0,0,2
1017,5,13,4,2017,0.0,0.0,0,0
1018,6,14,4,2017,0.0,0.0,0,0
1019,7,15,4,2017,0.0,0.0,0,0
1020,1,16,4,2017,0.0,0.0,0,0
1021,2,17,4,2017,12242859424.0,11865234351.0,2,0
1022,3,18,4,2017,5916675404.0,5916656331.0,0,0
1023,4,19,4,2017,4981212316.0,5067638166.0,0,0
1024,5,20,4,2017,4822881359.0,5147553749.0,0,0
1025,6,21,4,2017,5916548034.0,6116399805.0,0,0
1026,7,22,4,2017,0.0,0.0,0,0
