fecha;dia_semana;dia;mes;anio;entradas;salidas
Jul 1 2014 12:00AM;3;1;7;2014;393702893.0;393737668.0
Jul 2 2014 12:00AM;4;2;7;2014;312244180.0;312268955.0
Jul 3 2014 12:00AM;5;3;7;2014;407990056.0;408141206.0
Jul 4 2014 12:00AM;6;4;7;2014;369730110.0;369199010.0
Jul 7 2014 12:00AM;2;7;7;2014;227468739.0;227700264.0
Jul 8 2014 12:00AM;3;8;7;2014;206085505.0;205969230.0
Jul 10 2014 12:00AM;5;10;7;2014;166742769.0;166936194.0
Jul 11 2014 12:00AM;6;11;7;2014;150314749.0;150780014.0
Jul 14 2014 12:00AM;2;14;7;2014;157421505.0;156792665.0
Jul 15 2014 12:00AM;3;15;7;2014;123328728.0;123709353.0
Jul 16 2014 12:00AM;4;16;7;2014;121255866.0;121019566.0
Jul 17 2014 12:00AM;5;17;7;2014;112463593.0;112451243.0
Jul 18 2014 12:00AM;6;18;7;2014;217036597.0;217179772.0
Jul 21 2014 12:00AM;2;21;7;2014;152136019.0;152294019.0
Jul 22 2014 12:00AM;3;22;7;2014;252020959.0;251716209.0
Jul 23 2014 12:00AM;4;23;7;2014;158494118.0;158871543.0
Jul 24 2014 12:00AM;5;24;7;2014;188929419.0;188952844.0
Jul 25 2014 12:00AM;6;25;7;2014;167505182.0;167461207.0
Jul 28 2014 12:00AM;2;28;7;2014;141117284.0;140951159.0
Jul 29 2014 12:00AM;3;29;7;2014;175113981.0;175154531.0
Jul 30 2014 12:00AM;4;30;7;2014;128001333.0;128043433.0
Jul 31 2014 12:00AM;5;31;7;2014;185199524.0;185348549.0
Aug 1 2014 12:00AM;6;1;8;2014;428959715.0;428821865.0
Aug 4 2014 12:00AM;2;4;8;2014;412347408.0;412681808.0
Aug 5 2014 12:00AM;3;5;8;2014;256954985.0;256582010.0
Aug 6 2014 12:00AM;4;6;8;2014;214669222.0;214599372.0
Aug 7 2014 12:00AM;5;7;8;2014;241704413.0;242045838.0
Aug 8 2014 12:00AM;6;8;8;2014;351151655.0;350885960.0
Aug 11 2014 12:00AM;2;11;8;2014;309727367.0;309711687.0
Aug 12 2014 12:00AM;3;12;8;2014;256044712.0;255727262.0
Aug 13 2014 12:00AM;4;13;8;2014;191473712.0;191573962.0
Aug 14 2014 12:00AM;5;14;8;2014;156385226.0;156526201.0
Aug 15 2014 12:00AM;6;15;8;2014;247394072.0;247602297.0
Aug 19 2014 12:00AM;3;19;8;2014;208813686.0;208739961.0
Aug 20 2014 12:00AM;4;20;8;2014;201311090.0;201324540.0
Aug 21 2014 12:00AM;5;21;8;2014;181715606.0;181735300.0
Aug 22 2014 12:00AM;6;22;8;2014;131556969.0;134115569.0
Aug 25 2014 12:00AM;2;25;8;2014;162713974.0;162470429.0
Aug 26 2014 12:00AM;3;26;8;2014;154401949.0;153821024.0
Aug 27 2014 12:00AM;4;27;8;2014;169636056.0;170000366.0
Aug 29 2014 12:00AM;6;29;8;2014;329133959.0;329453954.0
Sep 1 2014 12:00AM;2;1;9;2014;254457805.0;254427000.0
Sep 2 2014 12:00AM;3;2;9;2014;530127492.0;530215222.0
Sep 3 2014 12:00AM;4;3;9;2014;294941629.0;294570444.0
