14/07/2016;14.7245 
13/07/2016;14.5680 
12/07/2016;14.5670 
11/07/2016;14.7100 
08/07/2016;14.7050 
07/07/2016;14.7045 
06/07/2016;14.6980 
05/07/2016;14.8750 
04/07/2016;15.0150 
01/07/2016;15.0600 
30/06/2016;15.0385 
29/06/2016;14.9615 
28/06/2016;14.9080 
27/06/2016;15.2890 
24/06/2016;14.9225 
23/06/2016;14.3850 
22/06/2016;14.0660 
21/06/2016;13.9545 
20/06/2016;13.8950 
17/06/2016;13.9010 
16/06/2016;13.9060 
15/06/2016;13.7385 
14/06/2016;13.7350 
13/06/2016;13.7985 
10/06/2016;13.8050 
09/06/2016;13.8180 
08/06/2016;13.8940 
07/06/2016;13.8250 
06/06/2016;13.7770 
03/06/2016;13.9085 
02/06/2016;13.9085 
01/06/2016;13.9685 
31/05/2016;13.9825 
30/05/2016;13.9550 
27/05/2016;13.9050 
26/05/2016;14.0050 
25/05/2016;14.0445 
24/05/2016;14.0435 
23/05/2016;13.9895 
20/05/2016;14.0780 
19/05/2016;14.0930 
18/05/2016;14.1285 
17/05/2016;14.1400 
16/05/2016;14.1660 
13/05/2016;14.1538 
12/05/2016;14.1550 
11/05/2016;14.2010 
10/05/2016;14.2260 
09/05/2016;14.2280 
06/05/2016;14.2210 
05/05/2016;14.2365 
04/05/2016;14.2425 
03/05/2016;14.1985 
02/05/2016;14.1790 
29/04/2016;14.2850 
28/04/2016;14.3250 
27/04/2016;14.2010 
26/04/2016;14.3180 
25/04/2016;14.3150 
22/04/2016;14.3180 
21/04/2016;14.2735 
20/04/2016;14.3505 
19/04/2016;14.1650 
18/04/2016;14.1360 
15/04/2016;14.0375 
14/04/2016;14.3245 
13/04/2016;14.3905 
12/04/2016;14.5000 
11/04/2016;14.5225 
08/04/2016;14.4650 
07/04/2016;14.4750 
06/04/2016;14.6050 
05/04/2016;14.6850 
04/04/2016;14.7200 
01/04/2016;14.7885 
31/03/2016;14.6975 
30/03/2016;14.6075 
29/03/2016;14.6380 
28/03/2016;14.8160 
25/03/2016;14.4950 
24/03/2016;14.5015 
23/03/2016;14.5020 
22/03/2016;14.3850 
21/03/2016;14.4705 
18/03/2016;14.7740 
17/03/2016;14.9195 
16/03/2016;14.6050 
15/03/2016;14.5225 
14/03/2016;14.7860 
11/03/2016;14.8540 
10/03/2016;15.3320 
09/03/2016;15.3645 
08/03/2016;15.4485 
07/03/2016;15.3970 
04/03/2016;15.1995 
03/03/2016;15.2170 
02/03/2016;15.6550 
01/03/2016;15.7900 
29/02/2016;15.8315 
26/02/2016;15.4630 
25/02/2016;15.4380 
24/02/2016;15.3470 
23/02/2016;15.3250 
22/02/2016;15.2680 
19/02/2016;15.0615 
18/02/2016;15.0250 
17/02/2016;14.9210 
16/02/2016;14.8019 
15/02/2016;14.8089 
12/02/2016;14.7850 
11/02/2016;14.5709 
10/02/2016;14.4950 
09/02/2016;14.3605 
08/02/2016;14.2790 
05/02/2016;14.3600 
04/02/2016;14.1610 
03/02/2016;14.1460 
02/02/2016;14.1159 
01/02/2016;14.1019 
29/01/2016;13.8910 
28/01/2016;13.8300 
27/01/2016;13.8390 
26/01/2016;13.8215 
25/01/2016;13.7550 
22/01/2016;13.7010 
21/01/2016;13.5160 
20/01/2016;13.4250 
19/01/2016;13.4710 
18/01/2016;13.5235 
15/01/2016;13.4221 
14/01/2016;13.2464 
13/01/2016;13.5375 
12/01/2016;13.4860 
11/01/2016;13.6965 
08/01/2016;13.8800 
07/01/2016;13.8880 
06/01/2016;13.8476 
05/01/2016;13.6334 
04/01/2016;13.1895 
01/01/2016;12.9299 
31/12/2015;12.9399 
30/12/2015;12.9605 
29/12/2015;12.9380 
28/12/2015;12.9569 
25/12/2015;13.2208 
24/12/2015;13.2255 
23/12/2015;12.9719 
22/12/2015;12.9420 
21/12/2015;12.7949 
18/12/2015;13.1314 
17/12/2015;13.3085 
16/12/2015;9.8164 	
15/12/2015;9.7816 	
14/12/2015;9.7717 	
11/12/2015;9.7678 	
10/12/2015;9.7419 	
09/12/2015;9.7311 	
08/12/2015;9.6992 	
07/12/2015;9.7064 	
04/12/2015;9.7152 	
03/12/2015;9.6906 	
02/12/2015;9.6805 	
01/12/2015;9.6835 	
30/11/2015;9.6609 	
27/11/2015;9.6985 	
26/11/2015;9.6845 	
25/11/2015;9.6333 	
24/11/2015;9.6608 	
23/11/2015;9.6447 	
20/11/2015;9.6413 	
19/11/2015;9.6509 	
18/11/2015;9.6321 	
17/11/2015;9.6406 	
16/11/2015;9.6251 	
13/11/2015;9.6075 	
12/11/2015;9.5997 	
11/11/2015;9.5803 	
10/11/2015;9.5844 	
09/11/2015;9.5794 	
06/11/2015;9.4102 	
05/11/2015;9.5556 	
04/11/2015;9.5358 	
03/11/2015;9.5449 	
02/11/2015;9.5366 	
30/10/2015;9.5180 	
29/10/2015;9.5182 	
28/10/2015;9.5287 	
27/10/2015;9.5161 	
26/10/2015;9.5270 	
23/10/2015;9.5171 	
22/10/2015;9.5153 	
21/10/2015;9.5133 	
20/10/2015;9.4677 	
19/10/2015;9.4941 	
16/10/2015;9.5042 	
15/10/2015;9.4852 	
14/10/2015;9.4642 	
13/10/2015;9.4740 	
12/10/2015;9.3961 	
09/10/2015;9.4462 	
08/10/2015;9.4083 	
07/10/2015;9.4538 	
06/10/2015;9.4534 	
05/10/2015;9.4426 	
02/10/2015;9.4417 	
01/10/2015;9.4275 	
30/09/2015;9.4258 	
29/09/2015;9.4240 	
28/09/2015;9.4159 	
25/09/2015;9.4121 	
24/09/2015;9.3975 	
23/09/2015;9.3948 	
22/09/2015;9.3919 	
21/09/2015;9.4025 	
18/09/2015;9.3867 	
17/09/2015;9.3786 	
16/09/2015;9.3770 	
15/09/2015;9.3716 	
14/09/2015;9.3579 	
11/09/2015;9.3501 	
10/09/2015;9.3579 	
09/09/2015;9.3423 	
08/09/2015;9.3321 	
07/09/2015;9.3095 	
04/09/2015;9.3353 	
03/09/2015;9.3185 	
02/09/2015;9.3091 	
01/09/2015;9.3126 	
31/08/2015;9.2987 	
28/08/2015;9.2911 	
27/08/2015;9.2893 	
26/08/2015;9.2829 	
25/08/2015;9.2772 	
24/08/2015;9.2703 	
21/08/2015;9.2589 	
20/08/2015;9.2579 	
19/08/2015;9.2685 	
18/08/2015;9.2477 	
17/08/2015;9.2655 	
14/08/2015;9.2405 	
13/08/2015;9.2367 	
12/08/2015;9.2327 	
11/08/2015;9.2256 	
10/08/2015;9.2198 	
07/08/2015;9.2343 	
06/08/2015;9.2125 	
05/08/2015;9.2096 	
04/08/2015;9.2035 	
03/08/2015;9.2090 	
31/07/2015;9.1976 	
30/07/2015;9.1993 	
29/07/2015;9.1806 	
28/07/2015;9.1703 	
27/07/2015;9.1921 	
24/07/2015;9.1821 	
23/07/2015;9.1745 	
22/07/2015;9.1681 	
21/07/2015;9.1787 	
20/07/2015;9.1662 	
17/07/2015;9.1288 	
16/07/2015;9.1300 	
15/07/2015;9.1305 	
14/07/2015;9.1315 	
13/07/2015;9.1255 	
10/07/2015;9.1351 	
09/07/2015;9.1252 	
08/07/2015;9.1174 	
07/07/2015;9.1029 	
06/07/2015;9.1181 	
03/07/2015;9.0992 	
02/07/2015;9.1049 	
01/07/2015;9.0965 	
30/06/2015;9.0987 	
29/06/2015;9.0874 	
26/06/2015;9.0896 	
25/06/2015;9.0877 	
24/06/2015;9.0680 	
23/06/2015;9.0595 	
22/06/2015;9.0633 	
19/06/2015;9.1089 	
18/06/2015;9.0551 	
17/06/2015;9.0739 	
16/06/2015;9.0610 	
15/06/2015;9.0370 	
12/06/2015;9.0407 	
11/06/2015;9.0315 	
10/06/2015;9.0333 	
09/06/2015;9.0280 	
08/06/2015;9.0292 	
05/06/2015;9.0324 	
04/06/2015;9.0195 	
03/06/2015;9.0089 	
02/06/2015;9.0053 	
01/06/2015;9.0105 	
29/05/2015;9.0035 	
28/05/2015;8.9971 	
27/05/2015;8.9823 	
26/05/2015;8.9773 	
25/05/2015;9.0047 	
22/05/2015;8.9886 	
21/05/2015;8.9721 	
20/05/2015;8.9652 	
19/05/2015;8.9439 	
18/05/2015;8.9507 	
15/05/2015;8.9536 	
14/05/2015;8.9495 	
13/05/2015;8.9516 	
12/05/2015;8.9353 	
11/05/2015;8.9405 	
08/05/2015;8.9341 	
07/05/2015;8.9261 	
06/05/2015;8.9394 	
